"","sale_year","sale_month","ZCTA","year_month","variable","value"
"3147",2020,"April","68106",2020-04-01,"Sum of all sales",6043.3
"3148",2020,"April","68106",2020-04-01,"Total number of sales",29
"3149",2020,"April","68107",2020-04-01,"Median monthly sale price",137
"3150",2020,"April","68107",2020-04-01,"Mean monthly sale price",133.178571428571
"3151",2020,"April","68107",2020-04-01,"Sum of all sales",1864.5
"3152",2020,"April","68107",2020-04-01,"Total number of sales",14
"3153",2020,"April","68108",2020-04-01,"Median monthly sale price",128
"3154",2020,"April","68108",2020-04-01,"Mean monthly sale price",164.5
"3155",2020,"April","68108",2020-04-01,"Sum of all sales",493.5
"3156",2020,"April","68108",2020-04-01,"Total number of sales",3
"3157",2020,"April","68110",2020-04-01,"Median monthly sale price",120
"3158",2020,"April","68110",2020-04-01,"Mean monthly sale price",121.428571428571
"3159",2020,"April","68110",2020-04-01,"Sum of all sales",850
"3160",2020,"April","68110",2020-04-01,"Total number of sales",7
"3161",2020,"April","68111",2020-04-01,"Median monthly sale price",80
"3162",2020,"April","68111",2020-04-01,"Mean monthly sale price",85.8181818181818
"3163",2020,"April","68111",2020-04-01,"Sum of all sales",944
"3164",2020,"April","68111",2020-04-01,"Total number of sales",11
"3165",2020,"April","68112",2020-04-01,"Median monthly sale price",125
"3166",2020,"April","68112",2020-04-01,"Mean monthly sale price",137.363636363636
"3167",2020,"April","68112",2020-04-01,"Sum of all sales",1511
"3168",2020,"April","68112",2020-04-01,"Total number of sales",11
"3169",2020,"April","68114",2020-04-01,"Median monthly sale price",187.5
"3170",2020,"April","68114",2020-04-01,"Mean monthly sale price",221.409090909091
"3171",2020,"April","68114",2020-04-01,"Sum of all sales",2435.5
"3172",2020,"April","68114",2020-04-01,"Total number of sales",11
"3173",2020,"April","68116",2020-04-01,"Median monthly sale price",250
"3174",2020,"April","68116",2020-04-01,"Mean monthly sale price",270.295583333333
"3175",2020,"April","68116",2020-04-01,"Sum of all sales",16217.735
"3176",2020,"April","68116",2020-04-01,"Total number of sales",60
"3177",2020,"April","68117",2020-04-01,"Median monthly sale price",140
"3178",2020,"April","68117",2020-04-01,"Mean monthly sale price",149.328571428571
"3179",2020,"April","68117",2020-04-01,"Sum of all sales",1045.3
"3180",2020,"April","68117",2020-04-01,"Total number of sales",7
"3181",2020,"April","68118",2020-04-01,"Median monthly sale price",325
"3182",2020,"April","68118",2020-04-01,"Mean monthly sale price",399.514363636364
"3183",2020,"April","68118",2020-04-01,"Sum of all sales",4394.658
"3184",2020,"April","68118",2020-04-01,"Total number of sales",11
"3185",2020,"April","68122",2020-04-01,"Median monthly sale price",202
"3186",2020,"April","68122",2020-04-01,"Mean monthly sale price",213.27647826087
"3187",2020,"April","68122",2020-04-01,"Sum of all sales",4905.359
"3188",2020,"April","68122",2020-04-01,"Total number of sales",23
"3189",2020,"April","68124",2020-04-01,"Median monthly sale price",345
"3190",2020,"April","68124",2020-04-01,"Mean monthly sale price",380.011538461538
"3191",2020,"April","68124",2020-04-01,"Sum of all sales",4940.15
"3192",2020,"April","68124",2020-04-01,"Total number of sales",13
"3193",2020,"April","68127",2020-04-01,"Median monthly sale price",185
"3194",2020,"April","68127",2020-04-01,"Mean monthly sale price",204.613333333333
"3195",2020,"April","68127",2020-04-01,"Sum of all sales",3069.2
"3196",2020,"April","68127",2020-04-01,"Total number of sales",15
"3197",2020,"April","68130",2020-04-01,"Median monthly sale price",255
"3198",2020,"April","68130",2020-04-01,"Mean monthly sale price",300.158523809524
"3199",2020,"April","68130",2020-04-01,"Sum of all sales",6303.329
"3200",2020,"April","68130",2020-04-01,"Total number of sales",21
"3201",2020,"April","68131",2020-04-01,"Median monthly sale price",160
"3202",2020,"April","68131",2020-04-01,"Mean monthly sale price",185.666666666667
"3203",2020,"April","68131",2020-04-01,"Sum of all sales",1671
"3204",2020,"April","68131",2020-04-01,"Total number of sales",9
"3205",2020,"April","68132",2020-04-01,"Median monthly sale price",305
"3206",2020,"April","68132",2020-04-01,"Mean monthly sale price",341.875
"3207",2020,"April","68132",2020-04-01,"Sum of all sales",4102.5
"3208",2020,"April","68132",2020-04-01,"Total number of sales",12
"3209",2020,"April","68134",2020-04-01,"Median monthly sale price",185
"3210",2020,"April","68134",2020-04-01,"Mean monthly sale price",184.77962962963
"3211",2020,"April","68134",2020-04-01,"Sum of all sales",4989.05
"3212",2020,"April","68134",2020-04-01,"Total number of sales",27
"3213",2020,"April","68135",2020-04-01,"Median monthly sale price",267
"3214",2020,"April","68135",2020-04-01,"Mean monthly sale price",286.527647058824
"3215",2020,"April","68135",2020-04-01,"Sum of all sales",14612.91
"3216",2020,"April","68135",2020-04-01,"Total number of sales",51
"3217",2020,"April","68137",2020-04-01,"Median monthly sale price",185
"3218",2020,"April","68137",2020-04-01,"Mean monthly sale price",199.104347826087
"3219",2020,"April","68137",2020-04-01,"Sum of all sales",4579.4
"3220",2020,"April","68137",2020-04-01,"Total number of sales",23
"3221",2020,"April","68142",2020-04-01,"Median monthly sale price",300
"3222",2020,"April","68142",2020-04-01,"Mean monthly sale price",360.520909090909
"3223",2020,"April","68142",2020-04-01,"Sum of all sales",3965.73
"3224",2020,"April","68142",2020-04-01,"Total number of sales",11
"3225",2020,"April","68144",2020-04-01,"Median monthly sale price",214.5
"3226",2020,"April","68144",2020-04-01,"Mean monthly sale price",213.230769230769
"3227",2020,"April","68144",2020-04-01,"Sum of all sales",5544
"3228",2020,"April","68144",2020-04-01,"Total number of sales",26
"3229",2020,"April","68152",2020-04-01,"Median monthly sale price",201.15
"3230",2020,"April","68152",2020-04-01,"Mean monthly sale price",215.561111111111
"3231",2020,"April","68152",2020-04-01,"Sum of all sales",1940.05
"3232",2020,"April","68152",2020-04-01,"Total number of sales",9
"3233",2020,"April","68154",2020-04-01,"Median monthly sale price",242.75
"3234",2020,"April","68154",2020-04-01,"Mean monthly sale price",258.55525
"3235",2020,"April","68154",2020-04-01,"Sum of all sales",6205.326
"3236",2020,"April","68154",2020-04-01,"Total number of sales",24
"3237",2020,"April","68164",2020-04-01,"Median monthly sale price",201
"3238",2020,"April","68164",2020-04-01,"Mean monthly sale price",216.136
"3239",2020,"April","68164",2020-04-01,"Sum of all sales",5403.4
"3240",2020,"April","68164",2020-04-01,"Total number of sales",25
"3241",2020,"May","68007",2020-05-01,"Median monthly sale price",305
"3242",2020,"May","68007",2020-05-01,"Mean monthly sale price",310.146396226415
"3243",2020,"May","68007",2020-05-01,"Sum of all sales",16437.759
"3244",2020,"May","68007",2020-05-01,"Total number of sales",53
"3245",2020,"May","68022",2020-05-01,"Median monthly sale price",380
"3246",2020,"May","68022",2020-05-01,"Mean monthly sale price",411.851430379747
"3247",2020,"May","68022",2020-05-01,"Sum of all sales",32536.263
"3248",2020,"May","68022",2020-05-01,"Total number of sales",79
"3249",2020,"May","68102",2020-05-01,"Median monthly sale price",208
"3250",2020,"May","68102",2020-05-01,"Mean monthly sale price",211.125
"3251",2020,"May","68102",2020-05-01,"Sum of all sales",844.5
"3252",2020,"May","68102",2020-05-01,"Total number of sales",4
"3253",2020,"May","68104",2020-05-01,"Median monthly sale price",151
"3254",2020,"May","68104",2020-05-01,"Mean monthly sale price",161.207446808511
"3255",2020,"May","68104",2020-05-01,"Sum of all sales",7576.75
"3256",2020,"May","68104",2020-05-01,"Total number of sales",47
"3257",2020,"May","68105",2020-05-01,"Median monthly sale price",157.5
"3258",2020,"May","68105",2020-05-01,"Mean monthly sale price",173.861111111111
"3259",2020,"May","68105",2020-05-01,"Sum of all sales",3129.5
"3260",2020,"May","68105",2020-05-01,"Total number of sales",18
"3261",2020,"May","68106",2020-05-01,"Median monthly sale price",185
"3262",2020,"May","68106",2020-05-01,"Mean monthly sale price",192.274137931034
"3263",2020,"May","68106",2020-05-01,"Sum of all sales",5575.95
"3264",2020,"May","68106",2020-05-01,"Total number of sales",29
"3265",2020,"May","68107",2020-05-01,"Median monthly sale price",140
"3266",2020,"May","68107",2020-05-01,"Mean monthly sale price",127.686666666667
"3267",2020,"May","68107",2020-05-01,"Sum of all sales",1915.3
"3268",2020,"May","68107",2020-05-01,"Total number of sales",15
"3269",2020,"May","68108",2020-05-01,"Median monthly sale price",127.25
"3270",2020,"May","68108",2020-05-01,"Mean monthly sale price",133.899
"3271",2020,"May","68108",2020-05-01,"Sum of all sales",1606.788
"3272",2020,"May","68108",2020-05-01,"Total number of sales",12
"3273",2020,"May","68110",2020-05-01,"Median monthly sale price",75
"3274",2020,"May","68110",2020-05-01,"Mean monthly sale price",82.7
"3275",2020,"May","68110",2020-05-01,"Sum of all sales",827
"3276",2020,"May","68110",2020-05-01,"Total number of sales",10
"3277",2020,"May","68111",2020-05-01,"Median monthly sale price",71
"3278",2020,"May","68111",2020-05-01,"Mean monthly sale price",81.49
"3279",2020,"May","68111",2020-05-01,"Sum of all sales",651.92
"3280",2020,"May","68111",2020-05-01,"Total number of sales",8
"3281",2020,"May","68112",2020-05-01,"Median monthly sale price",147
"3282",2020,"May","68112",2020-05-01,"Mean monthly sale price",159.958333333333
"3283",2020,"May","68112",2020-05-01,"Sum of all sales",1919.5
"3284",2020,"May","68112",2020-05-01,"Total number of sales",12
"3285",2020,"May","68114",2020-05-01,"Median monthly sale price",201
"3286",2020,"May","68114",2020-05-01,"Mean monthly sale price",306.681
"3287",2020,"May","68114",2020-05-01,"Sum of all sales",3680.172
"3288",2020,"May","68114",2020-05-01,"Total number of sales",12
"3289",2020,"May","68116",2020-05-01,"Median monthly sale price",252
"3290",2020,"May","68116",2020-05-01,"Mean monthly sale price",273.017
"3291",2020,"May","68116",2020-05-01,"Sum of all sales",21568.343
"3292",2020,"May","68116",2020-05-01,"Total number of sales",79
"3293",2020,"May","68117",2020-05-01,"Median monthly sale price",130.5
"3294",2020,"May","68117",2020-05-01,"Mean monthly sale price",141.89
"3295",2020,"May","68117",2020-05-01,"Sum of all sales",709.45
"3296",2020,"May","68117",2020-05-01,"Total number of sales",5
"3297",2020,"May","68118",2020-05-01,"Median monthly sale price",306
"3298",2020,"May","68118",2020-05-01,"Mean monthly sale price",379.146153846154
"3299",2020,"May","68118",2020-05-01,"Sum of all sales",4928.9
"3300",2020,"May","68118",2020-05-01,"Total number of sales",13
"3301",2020,"May","68122",2020-05-01,"Median monthly sale price",195.75
"3302",2020,"May","68122",2020-05-01,"Mean monthly sale price",201.950733333333
"3303",2020,"May","68122",2020-05-01,"Sum of all sales",6058.522
"3304",2020,"May","68122",2020-05-01,"Total number of sales",30
"3305",2020,"May","68124",2020-05-01,"Median monthly sale price",254.5
"3306",2020,"May","68124",2020-05-01,"Mean monthly sale price",376.7
"3307",2020,"May","68124",2020-05-01,"Sum of all sales",7534
"3308",2020,"May","68124",2020-05-01,"Total number of sales",20
"3309",2020,"May","68127",2020-05-01,"Median monthly sale price",197.25
"3310",2020,"May","68127",2020-05-01,"Mean monthly sale price",206.791666666667
"3311",2020,"May","68127",2020-05-01,"Sum of all sales",2481.5
"3312",2020,"May","68127",2020-05-01,"Total number of sales",12
"3313",2020,"May","68130",2020-05-01,"Median monthly sale price",395
"3314",2020,"May","68130",2020-05-01,"Mean monthly sale price",426.5
"3315",2020,"May","68130",2020-05-01,"Sum of all sales",14074.5
"3316",2020,"May","68130",2020-05-01,"Total number of sales",33
"3317",2020,"May","68131",2020-05-01,"Median monthly sale price",158.75
"3318",2020,"May","68131",2020-05-01,"Mean monthly sale price",186.8128125
"3319",2020,"May","68131",2020-05-01,"Sum of all sales",2989.005
"3320",2020,"May","68131",2020-05-01,"Total number of sales",16
"3321",2020,"May","68132",2020-05-01,"Median monthly sale price",252.8
"3322",2020,"May","68132",2020-05-01,"Mean monthly sale price",272.45
"3323",2020,"May","68132",2020-05-01,"Sum of all sales",4359.2
"3324",2020,"May","68132",2020-05-01,"Total number of sales",16
"3325",2020,"May","68134",2020-05-01,"Median monthly sale price",180
"3326",2020,"May","68134",2020-05-01,"Mean monthly sale price",181.296258064516
"3327",2020,"May","68134",2020-05-01,"Sum of all sales",5620.184
"3328",2020,"May","68134",2020-05-01,"Total number of sales",31
"3329",2020,"May","68135",2020-05-01,"Median monthly sale price",269
"3330",2020,"May","68135",2020-05-01,"Mean monthly sale price",278.180024390244
"3331",2020,"May","68135",2020-05-01,"Sum of all sales",22810.762
"3332",2020,"May","68135",2020-05-01,"Total number of sales",82
"3333",2020,"May","68137",2020-05-01,"Median monthly sale price",210.5
"3334",2020,"May","68137",2020-05-01,"Mean monthly sale price",224.017857142857
"3335",2020,"May","68137",2020-05-01,"Sum of all sales",6272.5
"3336",2020,"May","68137",2020-05-01,"Total number of sales",28
"3337",2020,"May","68142",2020-05-01,"Median monthly sale price",297.5
"3338",2020,"May","68142",2020-05-01,"Mean monthly sale price",361.9
"3339",2020,"May","68142",2020-05-01,"Sum of all sales",3619
"3340",2020,"May","68142",2020-05-01,"Total number of sales",10
"3341",2020,"May","68144",2020-05-01,"Median monthly sale price",212
"3342",2020,"May","68144",2020-05-01,"Mean monthly sale price",221.913793103448
"3343",2020,"May","68144",2020-05-01,"Sum of all sales",6435.5
"3344",2020,"May","68144",2020-05-01,"Total number of sales",29
"3345",2020,"May","68152",2020-05-01,"Median monthly sale price",274
"3346",2020,"May","68152",2020-05-01,"Mean monthly sale price",307.166666666667
"3347",2020,"May","68152",2020-05-01,"Sum of all sales",1843
"3348",2020,"May","68152",2020-05-01,"Total number of sales",6
"3349",2020,"May","68154",2020-05-01,"Median monthly sale price",251.5
"3350",2020,"May","68154",2020-05-01,"Mean monthly sale price",287.742307692308
"3351",2020,"May","68154",2020-05-01,"Sum of all sales",7481.3
"3352",2020,"May","68154",2020-05-01,"Total number of sales",26
"3353",2020,"May","68164",2020-05-01,"Median monthly sale price",199.3
"3354",2020,"May","68164",2020-05-01,"Mean monthly sale price",216.121739130435
"3355",2020,"May","68164",2020-05-01,"Sum of all sales",9941.6
"3356",2020,"May","68164",2020-05-01,"Total number of sales",46
"3357",2020,"June","68007",2020-06-01,"Median monthly sale price",290
"3358",2020,"June","68007",2020-06-01,"Mean monthly sale price",298.203577464789
"3359",2020,"June","68007",2020-06-01,"Sum of all sales",21172.454
"3360",2020,"June","68007",2020-06-01,"Total number of sales",71
"3361",2020,"June","68022",2020-06-01,"Median monthly sale price",399.95
"3362",2020,"June","68022",2020-06-01,"Mean monthly sale price",415.148591397849
"3363",2020,"June","68022",2020-06-01,"Sum of all sales",38608.819
"3364",2020,"June","68022",2020-06-01,"Total number of sales",93
"3365",2020,"June","68102",2020-06-01,"Median monthly sale price",312.15
"3366",2020,"June","68102",2020-06-01,"Mean monthly sale price",312.15
"3367",2020,"June","68102",2020-06-01,"Sum of all sales",624.3
"3368",2020,"June","68102",2020-06-01,"Total number of sales",2
"3369",2020,"June","68104",2020-06-01,"Median monthly sale price",146
"3370",2020,"June","68104",2020-06-01,"Mean monthly sale price",173.179824561404
"3371",2020,"June","68104",2020-06-01,"Sum of all sales",9871.25
"3372",2020,"June","68104",2020-06-01,"Total number of sales",57
"3373",2020,"June","68105",2020-06-01,"Median monthly sale price",207.5
"3374",2020,"June","68105",2020-06-01,"Mean monthly sale price",211.885
"3375",2020,"June","68105",2020-06-01,"Sum of all sales",3813.93
"3376",2020,"June","68105",2020-06-01,"Total number of sales",18
"3377",2020,"June","68106",2020-06-01,"Median monthly sale price",188.5
"3378",2020,"June","68106",2020-06-01,"Mean monthly sale price",204.907980392157
"3379",2020,"June","68106",2020-06-01,"Sum of all sales",10450.307
"3380",2020,"June","68106",2020-06-01,"Total number of sales",51
"3381",2020,"June","68107",2020-06-01,"Median monthly sale price",120
"3382",2020,"June","68107",2020-06-01,"Mean monthly sale price",123
"3383",2020,"June","68107",2020-06-01,"Sum of all sales",984
"3384",2020,"June","68107",2020-06-01,"Total number of sales",8
"3385",2020,"June","68108",2020-06-01,"Median monthly sale price",185
"3386",2020,"June","68108",2020-06-01,"Mean monthly sale price",195.136363636364
"3387",2020,"June","68108",2020-06-01,"Sum of all sales",2146.5
"3388",2020,"June","68108",2020-06-01,"Total number of sales",11
"3389",2020,"June","68110",2020-06-01,"Median monthly sale price",78.75
"3390",2020,"June","68110",2020-06-01,"Mean monthly sale price",86.0833333333333
"3391",2020,"June","68110",2020-06-01,"Sum of all sales",516.5
"3392",2020,"June","68110",2020-06-01,"Total number of sales",6
"3393",2020,"June","68111",2020-06-01,"Median monthly sale price",105
"3394",2020,"June","68111",2020-06-01,"Mean monthly sale price",97.4533333333333
"3395",2020,"June","68111",2020-06-01,"Sum of all sales",1461.8
"3396",2020,"June","68111",2020-06-01,"Total number of sales",15
"3397",2020,"June","68112",2020-06-01,"Median monthly sale price",137.75
"3398",2020,"June","68112",2020-06-01,"Mean monthly sale price",173.75
"3399",2020,"June","68112",2020-06-01,"Sum of all sales",2432.5
"3400",2020,"June","68112",2020-06-01,"Total number of sales",14
"3401",2020,"June","68114",2020-06-01,"Median monthly sale price",265
"3402",2020,"June","68114",2020-06-01,"Mean monthly sale price",304.741666666667
"3403",2020,"June","68114",2020-06-01,"Sum of all sales",7313.8
"3404",2020,"June","68114",2020-06-01,"Total number of sales",24
"3405",2020,"June","68116",2020-06-01,"Median monthly sale price",250
"3406",2020,"June","68116",2020-06-01,"Mean monthly sale price",274.109020618557
"3407",2020,"June","68116",2020-06-01,"Sum of all sales",26588.575
"3408",2020,"June","68116",2020-06-01,"Total number of sales",97
"3409",2020,"June","68117",2020-06-01,"Median monthly sale price",165
"3410",2020,"June","68117",2020-06-01,"Mean monthly sale price",159
"3411",2020,"June","68117",2020-06-01,"Sum of all sales",477
"3412",2020,"June","68117",2020-06-01,"Total number of sales",3
"3413",2020,"June","68118",2020-06-01,"Median monthly sale price",257.25
"3414",2020,"June","68118",2020-06-01,"Mean monthly sale price",307.55
"3415",2020,"June","68118",2020-06-01,"Sum of all sales",3075.5
"3416",2020,"June","68118",2020-06-01,"Total number of sales",10
"3417",2020,"June","68122",2020-06-01,"Median monthly sale price",203.75
"3418",2020,"June","68122",2020-06-01,"Mean monthly sale price",211.756232142857
"3419",2020,"June","68122",2020-06-01,"Sum of all sales",11858.349
"3420",2020,"June","68122",2020-06-01,"Total number of sales",56
"3421",2020,"June","68124",2020-06-01,"Median monthly sale price",245
"3422",2020,"June","68124",2020-06-01,"Mean monthly sale price",310.15
"3423",2020,"June","68124",2020-06-01,"Sum of all sales",4962.4
"3424",2020,"June","68124",2020-06-01,"Total number of sales",16
"3425",2020,"June","68127",2020-06-01,"Median monthly sale price",192.25
"3426",2020,"June","68127",2020-06-01,"Mean monthly sale price",208.765625
"3427",2020,"June","68127",2020-06-01,"Sum of all sales",3340.25
"3428",2020,"June","68127",2020-06-01,"Total number of sales",16
"3429",2020,"June","68130",2020-06-01,"Median monthly sale price",373.9
"3430",2020,"June","68130",2020-06-01,"Mean monthly sale price",392.612432432432
"3431",2020,"June","68130",2020-06-01,"Sum of all sales",14526.66
"3432",2020,"June","68130",2020-06-01,"Total number of sales",37
"3433",2020,"June","68131",2020-06-01,"Median monthly sale price",188
"3434",2020,"June","68131",2020-06-01,"Mean monthly sale price",209.881666666667
"3435",2020,"June","68131",2020-06-01,"Sum of all sales",2518.58
"3436",2020,"June","68131",2020-06-01,"Total number of sales",12
"3437",2020,"June","68132",2020-06-01,"Median monthly sale price",260
"3438",2020,"June","68132",2020-06-01,"Mean monthly sale price",246.441176470588
"3439",2020,"June","68132",2020-06-01,"Sum of all sales",4189.5
"3440",2020,"June","68132",2020-06-01,"Total number of sales",17
"3441",2020,"June","68134",2020-06-01,"Median monthly sale price",171.9
"3442",2020,"June","68134",2020-06-01,"Mean monthly sale price",184.348611111111
"3443",2020,"June","68134",2020-06-01,"Sum of all sales",6636.55
"3444",2020,"June","68134",2020-06-01,"Total number of sales",36
"3445",2020,"June","68135",2020-06-01,"Median monthly sale price",242
"3446",2020,"June","68135",2020-06-01,"Mean monthly sale price",257.540442857143
"3447",2020,"June","68135",2020-06-01,"Sum of all sales",18027.831
"3448",2020,"June","68135",2020-06-01,"Total number of sales",70
"3449",2020,"June","68137",2020-06-01,"Median monthly sale price",199.975
"3450",2020,"June","68137",2020-06-01,"Mean monthly sale price",201.736195652174
"3451",2020,"June","68137",2020-06-01,"Sum of all sales",9279.865
"3452",2020,"June","68137",2020-06-01,"Total number of sales",46
"3453",2020,"June","68142",2020-06-01,"Median monthly sale price",230.5
"3454",2020,"June","68142",2020-06-01,"Mean monthly sale price",299.3145
"3455",2020,"June","68142",2020-06-01,"Sum of all sales",4190.403
"3456",2020,"June","68142",2020-06-01,"Total number of sales",14
"3457",2020,"June","68144",2020-06-01,"Median monthly sale price",216.5
"3458",2020,"June","68144",2020-06-01,"Mean monthly sale price",221.4484375
"3459",2020,"June","68144",2020-06-01,"Sum of all sales",7086.35
"3460",2020,"June","68144",2020-06-01,"Total number of sales",32
"3461",2020,"June","68152",2020-06-01,"Median monthly sale price",195
"3462",2020,"June","68152",2020-06-01,"Mean monthly sale price",221.136363636364
"3463",2020,"June","68152",2020-06-01,"Sum of all sales",2432.5
"3464",2020,"June","68152",2020-06-01,"Total number of sales",11
"3465",2020,"June","68154",2020-06-01,"Median monthly sale price",257.5
"3466",2020,"June","68154",2020-06-01,"Mean monthly sale price",358.038235294118
"3467",2020,"June","68154",2020-06-01,"Sum of all sales",18259.95
"3468",2020,"June","68154",2020-06-01,"Total number of sales",51
"3469",2020,"June","68164",2020-06-01,"Median monthly sale price",203.375
"3470",2020,"June","68164",2020-06-01,"Mean monthly sale price",242.15830952381
"3471",2020,"June","68164",2020-06-01,"Sum of all sales",10170.649
"3472",2020,"June","68164",2020-06-01,"Total number of sales",42
"3473",2020,"July","68007",2020-07-01,"Median monthly sale price",310
"3474",2020,"July","68007",2020-07-01,"Mean monthly sale price",316.24504109589
"3475",2020,"July","68007",2020-07-01,"Sum of all sales",23085.888
"3476",2020,"July","68007",2020-07-01,"Total number of sales",73
"3477",2020,"July","68022",2020-07-01,"Median monthly sale price",391.5
"3478",2020,"July","68022",2020-07-01,"Mean monthly sale price",419.499127819549
"3479",2020,"July","68022",2020-07-01,"Sum of all sales",55793.384
"3480",2020,"July","68022",2020-07-01,"Total number of sales",133
"3481",2020,"July","68102",2020-07-01,"Median monthly sale price",342
"3482",2020,"July","68102",2020-07-01,"Mean monthly sale price",302.5
"3483",2020,"July","68102",2020-07-01,"Sum of all sales",1512.5
"3484",2020,"July","68102",2020-07-01,"Total number of sales",5
"3485",2020,"July","68104",2020-07-01,"Median monthly sale price",169
"3486",2020,"July","68104",2020-07-01,"Mean monthly sale price",178.70902
"3487",2020,"July","68104",2020-07-01,"Sum of all sales",8935.451
"3488",2020,"July","68104",2020-07-01,"Total number of sales",50
"3489",2020,"July","68105",2020-07-01,"Median monthly sale price",160
"3490",2020,"July","68105",2020-07-01,"Mean monthly sale price",175.341782608696
"3491",2020,"July","68105",2020-07-01,"Sum of all sales",4032.861
"3492",2020,"July","68105",2020-07-01,"Total number of sales",23
"3493",2020,"July","68106",2020-07-01,"Median monthly sale price",187
"3494",2020,"July","68106",2020-07-01,"Mean monthly sale price",200.216764705882
"3495",2020,"July","68106",2020-07-01,"Sum of all sales",6807.37
"3496",2020,"July","68106",2020-07-01,"Total number of sales",34
"3497",2020,"July","68107",2020-07-01,"Median monthly sale price",139.1075
"3498",2020,"July","68107",2020-07-01,"Mean monthly sale price",135.595277777778
"3499",2020,"July","68107",2020-07-01,"Sum of all sales",2440.715
"3500",2020,"July","68107",2020-07-01,"Total number of sales",18
"3501",2020,"July","68108",2020-07-01,"Median monthly sale price",127
"3502",2020,"July","68108",2020-07-01,"Mean monthly sale price",147.785714285714
"3503",2020,"July","68108",2020-07-01,"Sum of all sales",1034.5
"3504",2020,"July","68108",2020-07-01,"Total number of sales",7
"3505",2020,"July","68110",2020-07-01,"Median monthly sale price",120
"3506",2020,"July","68110",2020-07-01,"Mean monthly sale price",123
"3507",2020,"July","68110",2020-07-01,"Sum of all sales",369
"3508",2020,"July","68110",2020-07-01,"Total number of sales",3
"3509",2020,"July","68111",2020-07-01,"Median monthly sale price",65
"3510",2020,"July","68111",2020-07-01,"Mean monthly sale price",74.3636363636364
"3511",2020,"July","68111",2020-07-01,"Sum of all sales",818
"3512",2020,"July","68111",2020-07-01,"Total number of sales",11
"3513",2020,"July","68112",2020-07-01,"Median monthly sale price",143.3715
"3514",2020,"July","68112",2020-07-01,"Mean monthly sale price",146.635722222222
"3515",2020,"July","68112",2020-07-01,"Sum of all sales",2639.443
"3516",2020,"July","68112",2020-07-01,"Total number of sales",18
"3517",2020,"July","68114",2020-07-01,"Median monthly sale price",199.25
"3518",2020,"July","68114",2020-07-01,"Mean monthly sale price",251.713583333333
"3519",2020,"July","68114",2020-07-01,"Sum of all sales",6041.126
"3520",2020,"July","68114",2020-07-01,"Total number of sales",24
"3521",2020,"July","68116",2020-07-01,"Median monthly sale price",255
"3522",2020,"July","68116",2020-07-01,"Mean monthly sale price",289.992540816326
"3523",2020,"July","68116",2020-07-01,"Sum of all sales",28419.269
"3524",2020,"July","68116",2020-07-01,"Total number of sales",98
"3525",2020,"July","68117",2020-07-01,"Median monthly sale price",137.3
"3526",2020,"July","68117",2020-07-01,"Mean monthly sale price",156.4
"3527",2020,"July","68117",2020-07-01,"Sum of all sales",1094.8
"3528",2020,"July","68117",2020-07-01,"Total number of sales",7
"3529",2020,"July","68118",2020-07-01,"Median monthly sale price",364.5
"3530",2020,"July","68118",2020-07-01,"Mean monthly sale price",457.26655
"3531",2020,"July","68118",2020-07-01,"Sum of all sales",9145.331
"3532",2020,"July","68118",2020-07-01,"Total number of sales",20
"3533",2020,"July","68122",2020-07-01,"Median monthly sale price",205.803
"3534",2020,"July","68122",2020-07-01,"Mean monthly sale price",211.095428571429
"3535",2020,"July","68122",2020-07-01,"Sum of all sales",7388.34
"3536",2020,"July","68122",2020-07-01,"Total number of sales",35
"3537",2020,"July","68124",2020-07-01,"Median monthly sale price",190
"3538",2020,"July","68124",2020-07-01,"Mean monthly sale price",237.86719047619
"3539",2020,"July","68124",2020-07-01,"Sum of all sales",4995.211
"3540",2020,"July","68124",2020-07-01,"Total number of sales",21
"3541",2020,"July","68127",2020-07-01,"Median monthly sale price",207.5
"3542",2020,"July","68127",2020-07-01,"Mean monthly sale price",217.26
"3543",2020,"July","68127",2020-07-01,"Sum of all sales",4345.2
"3544",2020,"July","68127",2020-07-01,"Total number of sales",20
"3545",2020,"July","68130",2020-07-01,"Median monthly sale price",325
"3546",2020,"July","68130",2020-07-01,"Mean monthly sale price",388.689189189189
"3547",2020,"July","68130",2020-07-01,"Sum of all sales",14381.5
"3548",2020,"July","68130",2020-07-01,"Total number of sales",37
"3549",2020,"July","68131",2020-07-01,"Median monthly sale price",210
"3550",2020,"July","68131",2020-07-01,"Mean monthly sale price",222.695772727273
"3551",2020,"July","68131",2020-07-01,"Sum of all sales",4899.307
"3552",2020,"July","68131",2020-07-01,"Total number of sales",22
"3553",2020,"July","68132",2020-07-01,"Median monthly sale price",257.5
"3554",2020,"July","68132",2020-07-01,"Mean monthly sale price",306.929166666667
"3555",2020,"July","68132",2020-07-01,"Sum of all sales",7366.3
"3556",2020,"July","68132",2020-07-01,"Total number of sales",24
"3557",2020,"July","68134",2020-07-01,"Median monthly sale price",185
"3558",2020,"July","68134",2020-07-01,"Mean monthly sale price",193.296590909091
"3559",2020,"July","68134",2020-07-01,"Sum of all sales",8505.05
"3560",2020,"July","68134",2020-07-01,"Total number of sales",44
"3561",2020,"July","68135",2020-07-01,"Median monthly sale price",287.795
"3562",2020,"July","68135",2020-07-01,"Mean monthly sale price",304.240711538462
"3563",2020,"July","68135",2020-07-01,"Sum of all sales",31641.034
"3564",2020,"July","68135",2020-07-01,"Total number of sales",104
